fire_id,start_date,end_date,lat,lon
19791895,2016-07-31,2016-08-20,39.994081703720475,-115.5615105807601
19791905,2016-07-31,2016-08-20,39.05935771229017,-114.27694432687092
19792001,2016-07-31,2016-08-21,31.46919354467081,-99.78733554879652
19792200,2016-08-12,2016-09-11,47.8409243857642,-118.07454544737223
19792203,2016-08-07,2016-09-10,47.640771082911435,-115.08361291796821
19792240,2016-08-02,2016-09-15,44.72800939173853,-110.96642642495198
19792247,2016-07-26,2016-08-20,44.4114313041991,-109.37732939798934
19930522,2016-09-06,2016-10-01,37.76326178095057,-118.90866079624527
19930531,2016-09-10,2016-10-01,34.59860207247943,-120.58259562194384
19931009,2016-08-24,2016-09-13,40.964108076010035,-116.12968214040718
19931031,2016-08-24,2016-09-15,40.04830054162302,-112.60957195274464
20042841,2016-09-26,2016-10-15,38.06702696599647,-104.92496694045077
20043169,2016-10-09,2016-10-25,43.92889021999437,-101.88239245059792
20405811,2017-02-13,2017-03-10,36.77845021066711,-91.04187681360177
20406049,2017-02-18,2017-03-10,30.919136206192242,-86.74640233497945
20488005,2017-02-26,2017-03-16,36.98266835478678,-100.2916380660981
20488010,2017-02-26,2017-03-23,36.70415718690201,-99.77175824961353
20488034,2017-02-24,2017-03-21,35.40041158889795,-100.4800889125496
20488035,2017-02-26,2017-03-19,35.35320201917371,-101.71480587666863
20488041,2017-02-26,2017-03-22,34.86172514746047,-101.07654909044204
20488044,2017-02-22,2017-03-20,34.4162521116285,-97.28399079621431
20490031,2017-02-24,2017-03-16,39.399722620719636,-99.30037994560482
20490048,2017-02-27,2017-03-19,39.046091678268176,-99.0910125551924
20490063,2017-02-26,2017-03-16,38.88985416811537,-98.5187939054284
20490091,2017-02-26,2017-03-15,38.344920168252564,-100.29409239220767
20490111,2017-02-24,2017-03-17,38.15856149807178,-97.92824291126244
20490116,2017-02-27,2017-03-16,38.15619038457034,-99.86335263636654
20490201,2017-03-11,2017-03-30,37.509230851041586,-96.47676378454048
20490262,2017-03-09,2017-03-29,36.729971925818724,-96.5348836168566
20490273,2017-02-27,2017-03-15,36.659363225896094,-99.27267771137544
20490333,2017-02-22,2017-03-16,35.199100295185914,-96.02573575153401
20562846,2017-04-15,2017-05-09,31.80898143470274,-110.6705865193483
20564792,2017-03-28,2017-04-17,29.72843472921011,-94.06711653429754
20568194,2017-04-15,2017-05-14,30.626825724309853,-82.32610876503936
20568392,2017-04-13,2017-05-08,26.17198583576141,-81.59625795591509
20628203,2017-05-10,2017-05-29,36.072009242523734,-120.40089873590492
20700941,2017-06-12,2017-06-30,39.81952016810015,-119.29066526919125
20700973,2017-06-14,2017-07-09,34.388588256150115,-112.31536901015583
20700987,2017-06-18,2017-07-08,33.86996419735868,-116.95014225014503
20700991,2017-06-19,2017-07-17,33.702767717602235,-110.31829990771988
20701045,2017-05-29,2017-06-21,31.988339824263154,-109.99627276679959
20701051,2017-06-19,2017-07-11,31.695005050293954,-109.51602206560116
20702028,2017-06-18,2017-07-08,47.32409181438477,-120.14804265258647
20702051,2017-06-08,2017-07-01,44.88583491299054,-120.37327134100212
20702062,2017-06-19,2017-07-09,42.9006175323444,-115.42638694908027
20702066,2017-06-20,2017-07-11,42.81809299512088,-115.5052902344603
20702069,2017-06-18,2017-07-08,41.787647393603066,-112.92955589110981
20702073,2017-06-18,2017-07-12,40.58561817148898,-116.06472845444307
20702159,2017-06-14,2017-07-05,37.752776416925855,-112.75790455136827
20777134,2017-08-10,2017-09-10,42.260673060372035,-124.04723365667192
20777138,2017-07-21,2017-08-06,41.915277569874036,-120.90107645376024
20777139,2017-07-18,2017-08-06,41.80366743580768,-121.08527895329769
20777152,2017-07-18,2017-08-20,41.27889154771523,-121.01115231744932
20777158,2017-06-26,2017-07-18,40.32859195973992,-118.21054676911835
20777160,2017-07-02,2017-07-30,40.01329281761561,-119.90833313571541
20777163,2017-06-24,2017-07-16,39.77888525181573,-119.18341682559557
20777166,2017-06-26,2017-07-13,39.57874671238511,-119.58944912758523
20777168,2017-06-30,2017-07-23,39.44676244014495,-117.8818809678144
20777169,2017-06-29,2017-07-18,39.47604589523973,-121.41008079430543
20777174,2017-07-02,2017-07-25,39.16867464970889,-118.16891862231509
20777181,2017-07-09,2017-07-28,37.59981973769489,-120.19150891987424
20777195,2017-06-30,2017-07-30,35.961776970621585,-120.30681973487609
20777203,2017-06-29,2017-07-23,34.97406689035902,-120.27386772279463
20777206,2017-06-29,2017-07-27,34.53201330813541,-119.9493512775193
20777207,2017-06-30,2017-07-17,34.17542211063146,-112.01719690884985
20777381,2017-07-09,2017-08-05,46.68396846316988,-119.9931280786759
20777386,2017-06-23,2017-07-16,46.58120697947524,-119.81281575325572
20777396,2017-07-19,2017-08-10,46.14229604683227,-120.0591954966669
20777397,2017-07-07,2017-08-06,45.96743659409273,-116.79377127556981
20777401,2017-07-12,2017-08-01,45.68000790549016,-120.06426931406203
20777415,2017-07-18,2017-08-06,44.6944988370569,-121.01140791030096
20777452,2017-07-02,2017-07-22,42.88806851582088,-114.41830831666958
20777459,2017-07-02,2017-07-23,42.82896255991358,-115.64611124826122
20777477,2017-07-12,2017-08-08,41.82296778829413,-113.04343393852591
20777479,2017-06-26,2017-07-15,41.83903860448203,-112.86279752939075
20777482,2017-06-27,2017-07-18,41.7529901486724,-114.26596565607996
20777487,2017-07-07,2017-07-26,41.40973339649196,-116.81346907194096
20777488,2017-07-23,2017-08-13,41.57512852459668,-114.2340044378214
20777503,2017-07-01,2017-07-20,41.15740648687462,-115.345961515047
20777508,2017-07-02,2017-07-24,40.94715422659243,-116.62552791785731
20777515,2017-07-05,2017-07-27,40.71731378964248,-117.86767246573267
20777516,2017-07-10,2017-07-28,40.68857283577413,-117.60820361473013
20777521,2017-07-08,2017-08-02,40.20460569531671,-112.6426101717683
20777571,2017-06-23,2017-07-10,33.72014629577441,-100.43268390289336
20778140,2017-08-22,2017-09-13,48.927832224133326,-120.47764108132765
20778144,2017-07-13,2017-07-31,48.07090048910118,-104.67746112753692
20778153,2017-07-12,2017-08-02,47.1997645933078,-107.83866222072625
20778161,2017-07-24,2017-09-12,47.24611723685946,-113.44165124307995
20778186,2017-08-10,2017-08-27,46.702317632564764,-114.15017381981585
20778199,2017-07-13,2017-08-07,46.35852855780064,-110.86414371090385
20778225,2017-06-29,2017-07-21,45.358669895090834,-106.6144307287584
20899761,2017-08-21,2017-09-10,40.71912761577946,-119.90473626074831
20899766,2017-08-22,2017-09-10,40.28615698676613,-119.4151908795264
20899777,2017-08-19,2017-09-20,39.72515893471071,-117.72794636259661
20899892,2017-08-21,2017-09-14,46.9833972722577,-121.35959770484457
20899897,2017-08-01,2017-08-29,46.78058923296167,-119.3687121581799
20899967,2017-08-01,2017-09-02,44.96130637889795,-121.22330532108796
20899970,2017-08-03,2017-08-24,44.88123687301312,-120.70822440182107
20900038,2017-08-17,2017-09-09,43.860678178185125,-112.00758371757975
20900040,2017-07-26,2017-08-12,43.43672826963701,-119.87387815982139
20900057,2017-07-25,2017-08-13,43.319059873448744,-112.89244527575835
20900085,2017-07-29,2017-08-15,43.23575940025318,-114.04854080085414
20900106,2017-07-27,2017-08-22,43.08076221048273,-114.28998308530677
20900124,2017-07-28,2017-08-24,42.874909092070595,-114.5807215313943
20900131,2017-07-27,2017-08-22,42.718907204113776,-112.5797174124112
20900160,2017-08-15,2017-09-03,41.97784545372337,-115.55769281601577
20900177,2017-08-01,2017-08-19,41.12933625158889,-117.98519829215839
20900952,2017-08-22,2017-09-08,48.2242032118149,-109.627417685111
20900977,2017-08-21,2017-10-03,47.468054656757765,-115.05247412806946
20901021,2017-08-14,2017-09-15,47.1546028910479,-112.44779922593708
20901098,2017-08-21,2017-09-11,45.968173181386,-113.6295342034336
20901111,2017-08-20,2017-09-13,45.862512685510765,-106.02950552681854
20901117,2017-08-21,2017-09-11,45.88892447311332,-105.24840111903303
20901127,2017-08-23,2017-09-09,45.036884728353485,-106.37078371394651
21038113,2017-08-24,2017-09-16,34.23022186435067,-118.31466615117232
21038333,2017-08-28,2017-09-15,45.6126184719031,-121.87377707355608
21158932,2017-10-01,2017-10-17,38.57232300335726,-122.65489326071716
21158939,2017-09-28,2017-10-30,38.37936276623814,-122.23076901593737
21158940,2017-09-28,2017-11-02,38.37559536206772,-122.46478418433414
21159013,2017-09-29,2017-10-22,33.8248623104396,-117.72995001316468
21265190,2017-11-21,2017-12-07,39.157669532249614,-96.77729988240604
21265453,2017-11-21,2017-12-17,35.24288886361981,-94.06923221798483
21346044,2017-11-25,2017-12-19,34.30600388912559,-118.35319153184575
21458836,2017-12-29,2017-12-31,35.62591781221766,-119.25023260359448
21458798,2018-01-01,2018-01-14,36.83110501866333,-120.26612679661682
21458801,2018-01-25,2018-02-04,36.729486810202985,-112.23015793803805
21458806,2018-01-12,2018-01-30,36.63702853972995,-120.20381440795195
21458836,2018-01-01,2018-02-01,35.62591781221766,-119.25023260359448
21458848,2018-01-21,2018-02-04,35.107944454188164,-111.6936810735749
21459234,2018-01-22,2018-02-04,38.52514003124599,-111.91319719874356
21459239,2018-01-24,2018-02-07,37.482803287094534,-112.78893346314148
21459242,2018-01-23,2018-02-07,37.434839616439334,-112.70265154392263
21459249,2018-01-19,2018-02-07,37.40483175511197,-113.07606895075655
21459253,2018-01-21,2018-02-04,35.5440285924799,-107.29993871562593
21538827,2018-02-08,2018-02-23,37.41113684407849,-118.42614967089489
21615465,2018-02-27,2018-03-13,37.819157160074084,-102.31062324907298
21615469,2018-03-05,2018-03-18,36.98478389737202,-103.09871350323169
21617464,2018-02-26,2018-03-09,39.83275660352338,-103.44209749392074
21688910,2018-04-23,2018-05-11,34.59432020978808,-111.1048574451144
21688916,2018-04-07,2018-05-09,33.62343390777988,-109.45952465878035
21690064,2018-04-17,2018-05-24,42.73696066858286,-122.17232102058114
21690071,2018-04-12,2018-04-28,38.84199660168197,-103.43874087536402
21690073,2018-04-13,2018-04-28,38.55595282577002,-104.56678078155387
21690102,2018-04-04,2018-04-28,35.17462808543562,-108.11198116225964
21693353,2018-04-06,2018-04-27,47.69687137603127,-110.79756572209442
21748766,2018-05-12,2018-05-29,41.78148426896174,-122.52316752392551
21748783,2018-05-20,2018-06-11,39.30525400142003,-119.42451724990921
21748798,2018-05-06,2018-05-17,34.667476435934226,-112.35249276588965
21748801,2018-05-17,2018-06-26,33.71215478203542,-108.50697603332783
21748813,2018-05-03,2018-05-16,33.433484993121276,-107.86748896061593
21751303,2018-05-26,2018-07-14,37.49262217361704,-107.90138743379282
21751305,2018-05-25,2018-06-11,36.5349081473733,-105.02324583091331
21751315,2018-04-30,2018-05-13,34.26778520530635,-103.75972307702523
21804572,2018-06-19,2018-07-01,40.33065362708304,-121.82059562826771
21804577,2018-06-20,2018-07-06,39.07891082190884,-122.56139419880002
21804582,2018-06-25,2018-07-14,38.66278877927132,-122.16524856229239
21804588,2018-06-19,2018-07-04,37.56474560552991,-119.13174015970723
21804589,2018-06-22,2018-07-07,37.43314610552822,-113.39534712167176
21804590,2018-06-12,2018-06-23,37.41785055693458,-120.28517450292574
21804877,2018-06-16,2018-06-27,46.96547553840285,-120.04639376203615
21804883,2018-06-16,2018-06-30,45.27533530780384,-120.58483638652916
21804884,2018-06-16,2018-07-04,45.05907143517181,-121.0107135131241
21804893,2018-06-23,2018-07-06,41.939550640432266,-112.26865504625374
21804895,2018-06-05,2018-06-28,41.04372127483648,-106.09126595149056
21804899,2018-06-26,2018-07-14,40.78478706235514,-107.78188336233161
21804942,2018-06-03,2018-07-01,39.41669961744609,-111.16609944910596
21804961,2018-06-22,2018-07-14,39.02823489092938,-106.02234376044606
21804975,2018-06-23,2018-07-07,38.70522713649207,-111.89582671687364
21804980,2018-06-23,2018-07-05,38.1302117711444,-112.9158299620828
21804985,2018-06-22,2018-07-12,37.547752006454594,-105.1498457955944
21805022,2018-06-20,2018-07-04,35.30032145334167,-104.77577338683842
21889672,2018-07-13,2018-08-19,42.80543729624635,-122.71029809745305
21889679,2018-07-15,2018-08-02,42.73822560627942,-122.907609344847
21889682,2018-07-11,2018-07-31,42.66722008286243,-123.16855437078269
21889683,2018-07-15,2018-08-19,42.508592083926274,-123.62686364607265
21889697,2018-07-12,2018-10-13,42.41102716903234,-123.83325442941666
21889717,2018-06-29,2018-07-14,41.96389507418981,-122.52859801209465
21889719,2018-07-11,2018-09-15,41.87238167678121,-123.54378588171721
21889734,2018-07-19,2018-08-28,40.70417609120578,-122.58864316785457
21889744,2018-07-23,2018-08-09,40.628669642496526,-120.82441317476355
21889750,2018-07-22,2018-08-08,39.81080762855938,-119.49916199068643
21889754,2018-07-21,2018-09-14,39.28224674146276,-122.7644838118541
21889763,2018-07-23,2018-08-15,39.0577675442542,-123.02744988854212
21889779,2018-07-08,2018-08-19,37.6321787639834,-119.80367148386102
21889798,2018-07-19,2018-08-11,37.567814499732876,-119.17402050908035
21889808,2018-07-20,2018-08-10,37.255769790566916,-116.24583290064696
21889826,2018-07-19,2018-08-07,33.71716218091493,-116.69641052355243
21889943,2018-07-23,2018-09-06,47.81284135809434,-120.48455761303796
21889947,2018-07-10,2018-07-23,47.53074854284262,-120.32120515422281
21889953,2018-07-15,2018-07-30,46.856577436751266,-120.076974537905
21889957,2018-07-15,2018-07-31,46.685655608140465,-119.63011574873927
21889986,2018-07-25,2018-08-09,45.951704801599085,-119.00713557405969
21889990,2018-07-25,2018-08-08,45.68230054044048,-120.94058100363779
21889992,2018-07-12,2018-07-28,45.49923141468127,-120.89686952405918
21889994,2018-07-22,2018-08-10,45.358581189628396,-121.0553031668917
21889995,2018-07-11,2018-07-26,45.35726035521603,-119.45619932987864
21889997,2018-07-17,2018-08-05,45.2660571883254,-116.35945336260608
21890003,2018-07-25,2018-08-31,44.85822666009747,-114.2305816464962
21890007,2018-07-27,2018-08-23,44.84090878112702,-115.24386193285996
21890009,2018-07-18,2018-08-14,44.65963358676321,-116.35131403126923
21890010,2018-07-22,2018-08-07,44.4647508225841,-116.84730629634853
21890013,2018-07-20,2018-08-09,44.14860311125587,-111.98408123148027
21890019,2018-07-19,2018-08-05,43.99956026136247,-116.14989994429293
21890024,2018-07-21,2018-08-14,43.54010437360627,-114.05661649955887
21890033,2018-07-13,2018-07-26,43.05716904738015,-114.71901304412079
21890054,2018-07-12,2018-07-24,42.352232209228966,-115.45201061976599
21890056,2018-07-19,2018-08-05,42.134102895100185,-115.62546549167331
21890058,2018-07-12,2018-07-25,42.169549244398,-116.45610431519688
21890063,2018-07-12,2018-07-22,41.996993853875324,-116.39018169894123
21890065,2018-07-16,2018-07-29,41.949449053015634,-116.07185694366461
21890069,2018-07-22,2018-08-10,41.62165677728925,-114.02986294774601
21890072,2018-06-29,2018-07-18,41.59999871269401,-116.99537433924641
21890078,2018-07-03,2018-07-14,41.66914776819744,-116.93040505855859
21890087,2018-06-27,2018-07-08,41.322763627209554,-114.74025325239656
21890091,2018-07-25,2018-08-10,41.21068872804932,-108.97782996027225
21890098,2018-07-11,2018-07-22,40.88817528139007,-115.66624659548077
21890100,2018-07-20,2018-08-09,40.765000747544434,-117.51098936116568
21890101,2018-07-01,2018-07-12,40.745127610853665,-115.06323697398395
21890103,2018-06-27,2018-07-12,40.67274597986499,-114.56903924562019
21890106,2018-07-23,2018-08-09,40.53287972868408,-112.96050763898931
21890109,2018-07-15,2018-08-01,40.20547018872483,-108.16519593475618
21890111,2018-07-23,2018-08-23,40.20182911389442,-106.59749887672095
21890115,2018-06-27,2018-07-18,40.130015811573706,-110.89018695379346
21890134,2018-07-24,2018-08-09,39.684456888812434,-108.72780686457487
21890137,2018-06-28,2018-07-31,39.417528933694776,-107.03891608962995
21890143,2018-07-21,2018-08-18,39.303975463003,-109.88426536221368
21890160,2018-07-25,2018-08-28,38.4965298283963,-108.65619007943278
21890170,2018-07-23,2018-08-19,37.60825317200312,-108.47588266856938
21890208,2018-07-15,2018-08-01,35.779448379072946,-106.8076904827219
21890515,2018-07-25,2018-08-19,48.991808315970275,-115.90972767543084
21890524,2018-07-27,2018-09-16,48.36399081904006,-120.4600508421315
21890643,2018-07-05,2018-07-17,44.13787452719218,-107.74297123181049
21997770,2018-08-11,2018-09-02,41.424207748160285,-121.01569780231378
21997775,2018-08-04,2018-09-24,40.99548718327858,-122.38620214281458
21997828,2018-07-28,2018-08-28,38.379352283286075,-119.82253657144736
21997844,2018-08-05,2018-08-27,37.59595918904811,-119.2086652581112
21997851,2018-07-28,2018-08-14,36.18954502706243,-111.97357763748826
21997854,2018-08-03,2018-08-12,35.986242818495164,-119.98578858791818
21997864,2018-08-02,2018-08-19,33.7035736413361,-117.46672281725316
21998023,2018-08-03,2018-08-19,47.92337807077412,-119.22408423442717
21998081,2018-08-08,2018-08-21,46.14501216817015,-119.131558722689
21998095,2018-08-11,2018-09-06,45.2246273379353,-120.42696659759592
21998097,2018-08-08,2018-08-24,45.21379197609285,-116.38944641156803
21998100,2018-08-14,2018-08-26,45.178178223518785,-119.97803074781432
21998103,2018-08-03,2018-08-23,45.113640240763566,-113.5046596657771
21998119,2018-08-13,2018-08-31,44.82656963334311,-120.29295255242374
21998143,2018-08-13,2018-08-28,44.71527888756309,-121.36341953232592
21998152,2018-08-22,2018-09-05,44.18111029043166,-115.17192931799867
21998157,2018-08-14,2018-09-02,44.07952519028032,-122.2217458124482
21998187,2018-08-23,2018-09-16,43.48021887833714,-114.9947487277637
21998227,2018-08-18,2018-08-29,42.71534211849523,-115.53375622403016
21998230,2018-08-10,2018-09-02,42.619500764762,-120.72897182513346
21998255,2018-08-12,2018-08-31,41.95824297075031,-111.0573677057307
21998263,2018-07-28,2018-08-11,41.85497571166674,-112.35512762265517
21998264,2018-08-10,2018-09-06,41.725655198125025,-115.9992133223166
21998265,2018-07-28,2018-08-10,41.81745191560793,-112.67917488772386
21998287,2018-08-13,2018-08-27,40.80668747688986,-116.80339986641907
21998291,2018-08-20,2018-09-01,40.62100941965379,-116.09205237366727
21998299,2018-08-15,2018-09-13,40.117136705052324,-114.83843686213925
21998313,2018-07-29,2018-08-30,39.91653864617805,-111.31316912488458
21999251,2018-08-08,2018-09-05,48.973859689693,-118.04822467389764
21999260,2018-08-04,2018-09-05,48.70551217536347,-120.34349427169751
21999270,2018-08-07,2018-09-10,48.62535794000652,-113.94619699009897
21999273,2018-08-06,2018-09-03,48.63731402816837,-118.15007887388417
21999299,2018-08-08,2018-09-05,48.29190013676089,-116.11643678715556
21999321,2018-07-28,2018-08-12,47.778045375855925,-118.02541935906761
21999351,2018-08-06,2018-08-25,45.14785686830326,-111.88150282502413
21999354,2018-08-03,2018-08-28,45.0025585950645,-111.82910016784186
21999381,2018-08-19,2018-09-14,42.09949103505276,-105.28999360959095
22141195,2018-09-17,2018-10-09,41.851603722572186,-123.64299516728423
22141243,2018-08-31,2018-09-15,38.39024159514704,-119.4378950764241
22141327,2018-09-02,2018-09-17,46.754804958816734,-119.46129509040786
22141343,2018-09-02,2018-09-17,46.49757376653563,-119.33141620048525
22141356,2018-09-07,2018-09-24,46.39490061306439,-116.06949850354268
22141426,2018-09-02,2018-09-16,46.07449009263265,-119.91973632840362
22141445,2018-09-20,2018-10-06,45.69185817566151,-119.69519113218526
22141461,2018-09-21,2018-10-09,44.5747310104,-115.30079633241348
22141465,2018-09-07,2018-09-22,44.33562015519561,-112.29667757303773
22141509,2018-09-10,2018-10-02,43.0701893543181,-110.40122159311629
22141528,2018-09-10,2018-09-26,42.72241530020937,-110.65588352058774
22141554,2018-09-18,2018-09-29,42.223950127731605,-113.45196951445769
22141566,2018-08-29,2018-09-13,41.285499071306525,-115.9482730648468
22141567,2018-09-16,2018-10-01,41.04188092674034,-106.57561265455699
22141571,2018-08-29,2018-09-14,40.9645327708486,-109.05554863804825
22141572,2018-08-28,2018-09-09,40.86417061797029,-112.7813625851692
22141576,2018-09-08,2018-09-22,40.678777578424324,-108.53542128278339
22141577,2018-09-23,2018-10-17,40.67248386506305,-115.46184098381309
22141585,2018-09-05,2018-09-29,40.25877015809129,-106.59651485068156
22141596,2018-09-04,2018-10-01,39.94585617612118,-111.55309018723773
22141683,2018-09-02,2018-09-19,33.575505598194326,-105.1492674772552
22257882,2018-10-09,2018-10-28,42.53989788029517,-123.97881944598718
22257911,2018-10-03,2018-10-14,40.23213010941046,-122.14188808333121
22257961,2018-09-29,2018-10-14,38.199929203744595,-121.96927298196411
22258087,2018-10-03,2018-10-22,46.19864839655707,-116.23046697111955
22258318,2018-10-15,2018-10-28,41.08118898934641,-110.2739511182516
22258421,2018-10-07,2018-10-25,40.30166793916676,-106.61435893194597
22343661,2018-11-03,2018-11-23,39.751906327388326,-121.5788396908473
22343666,2018-11-21,2018-12-04,39.73030849536056,-121.92716055877607
22343688,2018-11-03,2018-11-21,34.117771733806684,-118.80018289715495
22343689,2018-11-03,2018-11-13,34.212353348935565,-118.9500334118808
22710141,2019-03-07,2019-03-25,42.85973568801214,-118.96917931209593
22863125,2019-05-18,2019-06-05,35.81460732206618,-120.79733666367041
22863172,2019-05-21,2019-06-23,34.48587687767334,-111.31710011120599
22938746,2019-06-03,2019-06-15,33.89677185669708,-111.72527008834606
22938749,2019-06-04,2019-07-05,33.49676523257138,-111.18725986633424
22939556,2019-05-28,2019-06-16,46.853649562180834,-119.77949852416043
22939600,2019-06-15,2019-07-11,33.63803917857873,-105.25706087786578
23036522,2019-07-20,2019-08-06,42.866226494083385,-123.28845572789662
23036523,2019-07-24,2019-08-06,41.82610036679353,-121.22007496847029
23036542,2019-07-20,2019-07-30,36.16877896048687,-114.24501894646336
23036559,2019-07-12,2019-07-24,34.283588205442335,-112.44018019700813
23036564,2019-07-18,2019-08-09,33.40831401361585,-110.30604591211373
23036565,2019-07-10,2019-07-27,33.409775267777576,-110.14406409685364
23036575,2019-07-10,2019-07-27,33.13467702648852,-109.7472920752906
23036803,2019-07-19,2019-08-01,46.814873212480784,-120.52658739094792
23036804,2019-07-10,2019-07-25,46.7796832574366,-119.85023972683473
23036806,2019-07-13,2019-07-27,46.47321921214271,-119.69456076085018
23036860,2019-07-04,2019-08-04,44.53479029066765,-115.01585368667553
23036871,2019-07-16,2019-08-01,43.63445679945602,-112.76019795890281
23036877,2019-07-18,2019-08-01,42.2615979523051,-115.64007431552714
